[33m[nodemon] 2.0.21[39m
[33m[nodemon] to restart at any time, enter `rs`[39m
[33m[nodemon] watching path(s): *.*[39m
ENVIANDO 0.3831270044120325 < 0.00029908081752005877
ENVIANDO 0.521290102251051 < 0.0002991600637793912
ENVIANDO 0.41770774756388573 < 0.00029923962701738915
ENVIANDO 0.18630740054506068 < 0.00029931919024916986
ENVIANDO 0.3956095129719477 < 0.0002993987534745113
ENVIANDO 0.7866265644502541 < 0.0002994783166935244
ENVIANDO 0.518036149783514 < 0.0002995575629213265
ENVIANDO 0.8483355738335117 < 0.00029963680914291135
ENVIANDO 0.16505902630866331 < 0.0002997160553581679
ENVIANDO 0.9167723776120786 < 0.0002997953015670962
ENVIANDO 0.3487230062989941 < 0.00029987454776980726
ENVIANDO 0.2121140387484095 < 0.00029995379396619004
ENVIANDO 0.1228088664222704 < 0.00030003304015635557
ENVIANDO 0.9698701880188367 < 0.00030011292030962533
ENVIANDO 0.8571325821475753 < 0.00030019248347179506
ENVIANDO 0.29545180896599743 < 0.0003002720466276365
ENVIANDO 0.8687919744531758 < 0.0003003516097772607
ENVIANDO 0.007984351251406618 < 0.00030043117292044563
ENVIANDO 0.7437901953435588 < 0.00030051041907275255
ENVIANDO 0.06696887932556206 < 0.0003005896652187312
ENVIANDO 0.19849569984419446 < 0.0003006689113583816
ENVIANDO 0.04217447771158156 < 0.0003007481574918147
ENVIANDO 0.026911288021175706 < 0.0003008277206034693
ENVIANDO 0.7287348167265102 < 0.0003009069667243569
ENVIANDO 0.8197894607148144 < 0.00030098652982335494
ENVIANDO 0.7779616920664654 < 0.000301065775931586
ENVIANDO 0.7507408665355895 < 0.00030114502203359983
ENVIANDO 0.3255212699544776 < 0.0003012242681292854
ENVIANDO 0.16849466798873758 < 0.0003013035142187537
ENVIANDO 0.7817860470753895 < 0.0003013827603017827
ENVIANDO 0.8710471680348479 < 0.0003014623233629221
ENVIANDO 0.8463014133611597 < 0.0003015418864177333
ENVIANDO 0.7288726255294584 < 0.00030162144946621616
ENVIANDO 0.5574792532835604 < 0.0003017010125083708
ENVIANDO 0.5938838329917628 < 0.0003017802585599805
ENVIANDO 0.34269753146007154 < 0.0003018595046053729
ENVIANDO 0.2220299203860916 < 0.0003019387506444371
ENVIANDO 0.9706003177352753 < 0.000302017996677173
ENVIANDO 0.520435604071424 < 0.00030209724270369165
ENVIANDO 0.8792160285346717 < 0.00030217648872388203
ENVIANDO 0.9288628743503191 < 0.00030225573473785516
ENVIANDO 0.946146368476743 < 0.0003023349807455
ENVIANDO 0.9679120668266348 < 0.0003024142267468166
ENVIANDO 0.38336532183808547 < 0.00030249347274191596
ENVIANDO 0.5754640133763613 < 0.00030257271873068703
ENVIANDO 0.4343611739015314 < 0.00030265196471324085
ENVIANDO 0.945149070392084 < 0.0003027312106894664
ENVIANDO 0.23445601889762613 < 0.0003028104566594747
ENVIANDO 0.7532197298194325 < 0.00030288970262315473
ENVIANDO 0.5230171052721881 < 0.0003029689485805065
ENVIANDO 0.248243865898492 < 0.000303048194531641
ENVIANDO 0.5687779392822663 < 0.00030312744047644724
ENVIANDO 0.7826126098200152 < 0.00030320668641503623
ENVIANDO 0.6607361961579248 < 0.00030328593234729695
ENVIANDO 0.7633934775708224 < 0.0003033651782732294
ENVIANDO 0.0835582610159753 < 0.0003034444241929446
ENVIANDO 0.011296252221591363 < 0.0003035236701063315
ENVIANDO 0.41409939411502994 < 0.00030360323299716274
ENVIANDO 0.5589080936961817 < 0.00030368279588155467
ENVIANDO 0.46525199061625755 < 0.0003037623587596183
ENVIANDO 0.5687146678563701 < 0.0003038419216313537
ENVIANDO 0.85175099806225 < 0.0003039211675133213
ENVIANDO 0.027075088330688724 < 0.00030400041338896067
ENVIANDO 0.12521433686989814 < 0.00030407965925827174
ENVIANDO 0.6473609820696928 < 0.00030415890512136556
ENVIANDO 0.23292562276442252 < 0.0003042381509781311
ENVIANDO 0.1829866993940079 < 0.0003043173968286794
ENVIANDO 0.8229200578423184 < 0.00030439664267289945
ENVIANDO 0.3126999943045925 < 0.0003044758885107912
ENVIANDO 0.7213167465509132 < 0.0003045554513257942
ENVIANDO 0.8399840798076943 < 0.0003046350141343579
ENVIANDO 0.11754315426240347 < 0.00030471457693670434
ENVIANDO 0.3511185129118466 < 0.0003047941397327225
ENVIANDO 0.6865520366488196 < 0.00030487338553908394
ENVIANDO 0.9024143298882159 < 0.000304953265305663
ENVIANDO 0.7375767175481673 < 0.00030503282808258536
ENVIANDO 0.2867934791103306 < 0.00030511239085329045
ENVIANDO 0.7990545300785032 < 0.0003051916366344498
ENVIANDO 0.8733410064426019 < 0.00030527119939249836
ENVIANDO 0.606239501472561 < 0.0003053507621441076
ENVIANDO 0.9200558285977005 < 0.0003054303248894996
ENVIANDO 0.35223128393710446 < 0.0003055098876284523
ENVIANDO 0.8790365833188034 < 0.0003055891333781924
ENVIANDO 0.5077426707583694 < 0.00030566869610448855
ENVIANDO 0.4289354147574653 < 0.00030574825882456746
ENVIANDO 0.6594647489964904 < 0.0003058278215383181
ENVIANDO 0.975162534378301 < 0.00030590738424562947
ENVIANDO 0.5547931042677716 < 0.00030598726392960796
ENVIANDO 0.7465376596656457 < 0.00030606682662426277
ENVIANDO 0.5475244211000638 < 0.00030614607232981594
ENVIANDO 0.2440056862554434 < 0.0003062256350118142
ENVIANDO 0.4857107168253936 < 0.00030630488070482187
ENVIANDO 0.92729266698653 < 0.00030638412639150125
ENVIANDO 0.02251524709438457 < 0.00030646337207185237
ENVIANDO 0.5459099278672772 < 0.0003065429347286486
ENVIANDO 0.728104973397639 < 0.00030662218039645417
ENVIANDO 0.07149984124428999 < 0.0003067014260579315
ENVIANDO 0.0776619593547514 < 0.00030678067171319157
ENVIANDO 0.4739885893562179 < 0.00030686055132733703
ENVIANDO 0.26370300781269806 < 0.00030693979696994056
ENVIANDO 0.5377940775244434 < 0.00030701935958876714
ENVIANDO 0.11982701183714295 < 0.00030709892220137647
ENVIANDO 0.058646272873591476 < 0.0003071781678251062
ENVIANDO 0.42243069296075 < 0.0003072574134425077
ENVIANDO 0.9837418314740165 < 0.0003073366590536919
ENVIANDO 0.7904844720316127 < 0.00030741590465854784
ENVIANDO 0.847677935167231 < 0.00030749515025718654
ENVIANDO 0.6186228455085534 < 0.000307574395849497
ENVIANDO 0.188603099011883 < 0.00030765364143559015
ENVIANDO 0.23491532458392195 < 0.00030773288701524404
ENVIANDO 0.2527314782349166 < 0.00030781244957100995
ENVIANDO 0.2634057104566778 < 0.0003078920121204476
ENVIANDO 0.10826338474483888 < 0.00030797157466355696
ENVIANDO 0.8159537949756923 < 0.0003080508202181198
ENVIANDO 0.7862515459179542 < 0.00030813038274857263
ENVIANDO 0.2402738501096715 < 0.0003082099452726972
ENVIANDO 0.19124457435148412 < 0.0003082898247726007
ENVIANDO 0.2254456527320563 < 0.0003083690703019615
ENVIANDO 0.8437899133445008 < 0.000308448315824994
ENVIANDO 0.7008161930654317 < 0.00030852756134169823
ENVIANDO 0.268955848966149 < 0.0003086068068521852
ENVIANDO 0.24781069567328462 < 0.00030868605235645497
ENVIANDO 0.5700942177122936 < 0.0003087656148362816
ENVIANDO 0.67659914666178 < 0.00030884517730989103
ENVIANDO 0.45260397302978816 < 0.00030892473977706114
ENVIANDO 0.6624297460017565 < 0.000309004302238014
ENVIANDO 0.27784295259697167 < 0.0003090835477106424
ENVIANDO 0.502161077328525 < 0.00030916279317705353
ENVIANDO 0.7770025736041366 < 0.0003092420386372474
ENVIANDO 0.4144503085359297 < 0.00030932128409111304
ENVIANDO 0.7871231313047171 < 0.00030940084652042454
ENVIANDO 0.3128763379089927 < 0.0003094804089434078
ENVIANDO 0.48934374976239936 < 0.00030955997136006275
ENVIANDO 0.5527575381207694 < 0.00030963953377038944
ENVIANDO 0.4858446794445497 < 0.0003097187791927247
ENVIANDO 0.4569938802671938 < 0.00030979802460884276
ENVIANDO 0.37706987937143777 < 0.0003098772700186325
ENVIANDO 0.09830022478142464 < 0.000309956515422094
ENVIANDO 0.8226893745421313 < 0.00031003576081933826
ENVIANDO 0.5564114180186703 < 0.00031011500621025423
ENVIANDO 0.9895616330777044 < 0.00031019425159484193
ENVIANDO 0.388749607209677 < 0.0003102734969732124
ENVIANDO 0.38870358342806743 < 0.0003103530593268067
ENVIANDO 0.10078276404952602 < 0.0003104326216739617
ENVIANDO 0.3916691681563891 < 0.00031051218401489944
ENVIANDO 0.24079158910207576 < 0.0003105917463493979
ENVIANDO 0.10921970106770651 < 0.00031067099169634904
ENVIANDO 0.5793201560720027 < 0.0003107502370368609
ENVIANDO 0.9283223609041815 < 0.0003108294823711555
ENVIANDO 0.9085458002492877 < 0.0003109087276991218
ENVIANDO 0.18164040674857818 < 0.0003109879730208709
ENVIANDO 0.7844203776442957 < 0.0003110672183362917
ENVIANDO 0.5510687137186774 < 0.00031114646364549525
ENVIANDO 0.004819544452235869 < 0.00031122570894837054
ENVIANDO 0.9440777886309113 < 0.00031130495424491755
ENVIANDO 0.23563597201079456 < 0.0003113841995352473
ENVIANDO 0.766794805272152 < 0.00031146344481935984
ENVIANDO 0.08251403877845864 < 0.0003115430070781411
ENVIANDO 0.10774431134314666 < 0.0003116225693307051
ENVIANDO 0.35823754465662905 < 0.0003117021315768298
ENVIANDO 0.10021046992745775 < 0.00031178169381673726
ENVIANDO 0.32834197120252795 < 0.0003118612560502054
ENVIANDO 0.41097559249607274 < 0.00031194081827745634
ENVIANDO 0.6835381480774441 < 0.00031202038049826797
ENVIANDO 0.9590214725101642 < 0.00031209994271286234
ENVIANDO 0.44997872799256244 < 0.0003121795049210174
ENVIANDO 0.8429787538454421 < 0.00031225906712284424
ENVIANDO 0.18555313883645153 < 0.0003123383123375678
ENVIANDO 0.6933267457365917 < 0.0003124178745267381
ENVIANDO 0.6625790853926412 < 0.00031249711972891614
ENVIANDO 0.9914879674056423 < 0.0003125763649246549
ENVIANDO 0.6663076872353475 < 0.0003126556101141764
ENVIANDO 0.6139029014913302 < 0.0003127348552974807
ENVIANDO 0.43404023007092807 < 0.0003128141004744567
ENVIANDO 0.8671142085490009 < 0.0003128933456451044
ENVIANDO 0.7257436565932929 < 0.0003129725908095349
ENVIANDO 0.22924093837877102 < 0.0003130518359676371
ENVIANDO 0.8611189569780155 < 0.00031313108111952204
ENVIANDO 0.05894314208731921 < 0.0003132103262650787
ENVIANDO 0.9516589795151347 < 0.00031328957140430713
ENVIANDO 0.5010156020507073 < 0.0003133688165373183
ENVIANDO 0.23286083725110895 < 0.0003134480616640012
ENVIANDO 0.3255507836754272 < 0.00031352730678446683
ENVIANDO 0.5056971207939602 < 0.0003136065518986042
ENVIANDO 0.6646024547537603 < 0.0003136857970065243
ENVIANDO 0.5981000300002943 < 0.0003137650421081162
ENVIANDO 0.8036216490514492 < 0.00031384428720337976
ENVIANDO 0.3248112236648164 < 0.0003139235322924261
ENVIANDO 0.042328545959588126 < 0.00031400277737514415
ENVIANDO 0.08491126275530725 < 0.00031408202245164496
ENVIANDO 0.5776723085599478 < 0.0003141612675218175
ENVIANDO 0.9691449991792811 < 0.00031424051258566177
ENVIANDO 0.17129245406670623 < 0.0003143197576432888
ENVIANDO 0.6036203248777738 < 0.0003143993196748074
ENVIANDO 0.6122549985955796 < 0.0003144788816999977
ENVIANDO 0.573267410035945 < 0.00031455844371885977
ENVIANDO 0.26695052262903807 < 0.00031463800573139356
ENVIANDO 0.08344110175847286 < 0.00031471725075749024
ENVIANDO 0.18230336209596465 < 0.0003147964957773697
ENVIANDO 0.36917130903217354 < 0.00031487574079092084
ENVIANDO 0.566858277286513 < 0.00031495498579814374
ENVIANDO 0.5475033836970935 < 0.0003150345477791472
ENVIANDO 0.27989165232114943 < 0.00031511410975371135
ENVIANDO 0.5448688571108802 < 0.00031519335474217147
ENVIANDO 0.9263709941819529 < 0.0003152729167040791
ENVIANDO 0.8012004696091317 < 0.00031535247865976945
ENVIANDO 0.4355388056769103 < 0.00031543204060913155
ENVIANDO 0.9656922022473557 < 0.00031551160255216537
ENVIANDO 0.39739489459866073 < 0.0003155911644887599
ENVIANDO 0.15162667090312265 < 0.0003156707264191372
ENVIANDO 0.43715836690369825 < 0.00031574997136341043
ENVIANDO 0.6129232448587352 < 0.0003158292163013554
ENVIANDO 0.3278512512031502 < 0.0003159084612329721
ENVIANDO 0.7498462726126547 < 0.0003159880231380363
ENVIANDO 0.9008353997609473 < 0.0003160672680572185
ENVIANDO 0.1515867112439402 < 0.0003161471469292909
ENVIANDO 0.3051365084507567 < 0.0003162267088153703
ENVIANDO 0.8939436134137857 < 0.0003163059537155677
ENVIANDO 0.5489493786657751 < 0.0003163851986094368
ENVIANDO 0.20491616249610356 < 0.00031646444349697767
ENVIANDO 0.7482174669746835 < 0.00031654368837830127
ENVIANDO 0.6523713083002407 < 0.0003166232502328503
ENVIANDO 0.3105239085645235 < 0.0003167024951016284
ENVIANDO 0.9962258448202657 < 0.0003167820569435209
ENVIANDO 0.9384882749114496 < 0.00031686161877908514
ENVIANDO 0.439275323988481 < 0.0003169411806083211
ENVIANDO 0.8496618688653597 < 0.0003170204254517861
ENVIANDO 0.4784344227770214 < 0.0003170999872683655
ENVIANDO 0.19320828586857752 < 0.0003171795490786167
ENVIANDO 0.14484148383921402 < 0.0003172587939033189
ENVIANDO 0.5762699283153181 < 0.00031733803872169286
ENVIANDO 0.44154641386431015 < 0.00031741728353373855
ENVIANDO 0.42401165422635323 < 0.0003174968453186766
ENVIANDO 0.8828362224242858 < 0.00031757640709739743
ENVIANDO 0.5456316495024791 < 0.0003176556518905693
ENVIANDO 0.746487598267682 < 0.0003177352136566336
ENVIANDO 0.8213333966954657 < 0.0003178147754162586
ENVIANDO 0.029731323373924257 < 0.0003178943371696663
ENVIANDO 0.39718767276078326 < 0.00031797389891674577
ENVIANDO 0.7141793765589106 < 0.00031805346065738593
ENVIANDO 0.8279281857122764 < 0.00031813302239180885
ENVIANDO 0.5674214309071521 < 0.0003182125841197925
ENVIANDO 0.014118344139192107 < 0.00031829182886256024
ENVIANDO 0.4624673001159023 < 0.00031837107359899974
ENVIANDO 0.08170943012340648 < 0.000318450318329222
ENVIANDO 0.7365577062620612 < 0.00031852956305311597
ENVIANDO 0.590847760039616 < 0.0003186088077707927
ENVIANDO 0.5248949143884925 < 0.00031868805248203014
ENVIANDO 0.7253341268246405 < 0.00031876729718716135
ENVIANDO 0.4341098446478886 < 0.0003188465418859643
ENVIANDO 0.9546679420961433 < 0.00031892578657843895
ENVIANDO 0.42640435249692077 < 0.00031900503126458535
ENVIANDO 0.8835995772352865 < 0.0003190842759445145
ENVIANDO 0.7822547291195727 < 0.0003191635206182264
ENVIANDO 0.5800048997796952 < 0.00031924276528561
ENVIANDO 0.7598098063465453 < 0.0003193220099466654
ENVIANDO 0.3447823593057042 < 0.0003194012546015035
ENVIANDO 0.06702548820173071 < 0.0003194804992500133
ENVIANDO 0.5041221121304897 < 0.0003195600608707494
ENVIANDO 0.6352420089419923 < 0.0003196396224852682
ENVIANDO 0.3806544853789444 < 0.00031971918409334776
ENVIANDO 0.9175685284416031 < 0.00031979874569521005
ENVIANDO 0.050375739138831976 < 0.00031987799031218955
ENVIANDO 0.4502002695817984 < 0.0003199572349229518
ENVIANDO 0.20821634442957904 < 0.0003200364795273858
ENVIANDO 0.7118664906324406 < 0.0003201157241256025
ENVIANDO 0.23752972471940548 < 0.00032019496871737996
ENVIANDO 0.7826190305270544 < 0.00032027421330305117
ENVIANDO 0.7062261404285053 < 0.0003203534578823941
ENVIANDO 0.5155091282992827 < 0.0003204327024554088
ENVIANDO 0.5121022109713185 < 0.0003205119470222062
ENVIANDO 0.6934423080604804 < 0.00032059119158267535
ENVIANDO 0.43630842733136754 < 0.00032067043613681623
ENVIANDO 0.13725602491442945 < 0.00032074968068473986
ENVIANDO 0.8250312356535987 < 0.00032082924220455666
ENVIANDO 0.6366874365694482 < 0.0003209088037180452
ENVIANDO 0.04672783345210707 < 0.00032098836522509444
ENVIANDO 0.27583586405456395 < 0.00032106792672592643
ENVIANDO 0.9103112986221671 < 0.00032114717124231973
ENVIANDO 0.6859267950343719 < 0.00032122641575238475
ENVIANDO 0.6669993308944124 < 0.00032130566025623253
ENVIANDO 0.3358023542381827 < 0.00032138490475386305
ENVIANDO 0.16573105256694975 < 0.0003214641492451653
ENVIANDO 0.34551383923436063 < 0.0003215433937301393
ENVIANDO 0.9025170305206118 < 0.000321622638208785
ENVIANDO 0.8505548717319737 < 0.00032170188268121347
ENVIANDO 0.719629708006476 < 0.0003217811271474247
ENVIANDO 0.7792225661673937 < 0.0003218603716073076
ENVIANDO 0.4866330641403196 < 0.0003219396160608623
ENVIANDO 0.8410655766357598 < 0.0003220188605081997
ENVIANDO 0.5614116361741086 < 0.0003220981049492089
ENVIANDO 0.6496193402670174 < 0.0003221776663616671
ENVIANDO 0.2520643963698723 < 0.0003222572277677971
ENVIANDO 0.4544079986487721 < 0.00032233647218993244
ENVIANDO 0.6841579209862849 < 0.00032241603358340587
ENVIANDO 0.2751405970759373 < 0.0003224952779929957
ENVIANDO 0.35016521109990495 < 0.0003225745223962573
ENVIANDO 0.6350208210556532 < 0.0003226537667931906
ENVIANDO 0.05536555736175508 < 0.0003227330111839066
ENVIANDO 0.8340300886165879 < 0.0003228122555682944
ENVIANDO 0.24063717117787453 < 0.00032289149994646493
ENVIANDO 0.0556647658102416 < 0.0003229707443183072
ENVIANDO 0.33421235081282763 < 0.0003230503056613765
ENVIANDO 0.5223936878414952 < 0.0003231298669980065
ENVIANDO 0.30235536271748087 < 0.00032320942832841926
ENVIANDO 0.837870016058309 < 0.0003232889896523927
ENVIANDO 0.18681165054137105 < 0.00032336823399270465
ENVIANDO 0.642266913214621 < 0.0003234474783267993
ENVIANDO 0.697994497180789 < 0.0003235267226545657
ENVIANDO 0.7715620786207333 < 0.0003236059669761149
ENVIANDO 0.0950687450759109 < 0.000323685528268558
ENVIANDO 0.3775098014001437 < 0.00032376508955467287
ENVIANDO 0.6602935576717384 < 0.00032384465083445946
ENVIANDO 0.7569320241067046 < 0.00032392389513080655
ENVIANDO 0.9376496788013982 < 0.0003240034563979366
ENVIANDO 0.11385681336494446 < 0.00032408301765873837
ENVIANDO 0.05173324051863104 < 0.0003241625789132119
ENVIANDO 0.7512700335517493 < 0.00032424214016146813
ENVIANDO 0.7688928887857069 < 0.00032432138442617386
ENVIANDO 0.18618931397038496 < 0.00032440062868466235
ENVIANDO 0.10851525549493646 < 0.0003244798729369336
ENVIANDO 0.6690917756136423 < 0.00032455911718287656
ENVIANDO 0.459951730999842 < 0.00032463836142249125
ENVIANDO 0.930182837340721 < 0.0003247176056558887
ENVIANDO 0.2925520918723785 < 0.00032479716685984705
ENVIANDO 0.19740080099044288 < 0.000324876411080699
ENVIANDO 0.14741279392363427 < 0.0003249559722720008
ENVIANDO 0.4318430990557316 < 0.0003250352164801962
ENVIANDO 0.05984392965973262 < 0.00032511477765895247
ENVIANDO 0.732259375352009 < 0.00032519402185460233
ENVIANDO 0.7553111861798236 < 0.0003252732660439239
ENVIANDO 0.3933347606086972 < 0.00032535251022691725
ENVIANDO 0.04710324569011992 < 0.0003254317544036933
ENVIANDO 0.47472799626223905 < 0.00032551099857425214
ENVIANDO 0.5848527998639412 < 0.00032559024273837167
ENVIANDO 0.23376868288160635 < 0.0003256698038729411
ENVIANDO 0.08863612674785859 < 0.00032574936500118223
ENVIANDO 0.4641524980438365 < 0.00032582860914642797
ENVIANDO 0.5449933912149605 < 0.00032590785328545646
ENVIANDO 0.6681980296732863 < 0.0003259870974182677
ENVIANDO 0.9387216348472314 < 0.00032606634154463965
ENVIANDO 0.7753687636608619 < 0.00032614558566490537
ENVIANDO 0.8387830111114345 < 0.0003262248297787318
ENVIANDO 0.5010841565743898 < 0.00032630407388634097
ENVIANDO 0.44279875217421205 < 0.0003263833179877329
ENVIANDO 0.5821161736269516 < 0.00032646287905913063
ENVIANDO 0.38019615646437543 < 0.000326542123147866
ENVIANDO 0.6105766781249935 < 0.0003266216842067182
ENVIANDO 0.11976204984704486 < 0.00032670124525913113
ENVIANDO 0.5945373898532744 < 0.0003267808063052158
ENVIANDO 0.21738203672653333 < 0.0003268600503687491
ENVIANDO 0.7234134779504637 < 0.0003269392944260652
ENVIANDO 0.4312485311856158 < 0.000327018538477053
ENVIANDO 0.06413838604357958 < 0.0003270977825217125
ENVIANDO 0.6181678624362983 < 0.0003271770265601548
ENVIANDO 0.9993317658064853 < 0.00032725658756838083
ENVIANDO 0.6102300871501865 < 0.0003273358315942776
ENVIANDO 0.4538477769880478 < 0.0003274153925898471
ENVIANDO 0.7760901668716229 < 0.0003274946366030873
ENVIANDO 0.2976998084719964 < 0.0003275738806101103
ENVIANDO 0.2544483895036891 < 0.00032765312461069396
ENVIANDO 0.8347247655711474 < 0.0003277323686051714
ENVIANDO 0.6582422536191084 < 0.00032781161259320957
ENVIANDO 0.24047032033080007 < 0.0003278908565751415
ENVIANDO 0.20328302729461134 < 0.00032797010055063414
ENVIANDO 0.7631575813782276 < 0.0003280493445199095
ENVIANDO 0.5863364195944281 < 0.00032812858848285664
ENVIANDO 0.42048409528909514 < 0.0003282081494154765
ENVIANDO 0.03481804828214452 < 0.00032828771034165705
ENVIANDO 0.26548768613836016 < 0.00032836695428573037
ENVIANDO 0.18637030044015268 < 0.0003284465151992544
ENVIANDO 0.2644107565041407 < 0.0003285260761064501
ENVIANDO 0.4794832573875756 < 0.0003286056370073176
ENVIANDO 0.6956390790191873 < 0.0003286851979019678
ENVIANDO 0.9242810179562684 < 0.0003287644418145108
ENVIANDO 0.9409886218714367 < 0.00032884368572083655
ENVIANDO 0.22564412920258792 < 0.000328922929620834
ENVIANDO 0.32443399455416055 < 0.00032900217351461425
ENVIANDO 0.5502568362578568 < 0.0003290814174020662
ENVIANDO 0.6882856413152034 < 0.0003291606612831899
ENVIANDO 0.32392173167735594 < 0.0003292402221335422
ENVIANDO 0.9696297770827675 < 0.00032931946600212036
ENVIANDO 0.20417077772797043 < 0.0003293987098644813
ENVIANDO 0.3094106331860631 < 0.0003294779537205139
ENVIANDO 0.38123477758500446 < 0.0003295571975702183
ENVIANDO 0.7950001830034075 < 0.0003296364414137054
ENVIANDO 0.6746516258719366 < 0.00032971568525086425
ENVIANDO 0.9153515758890862 < 0.00032979492908180585
ENVIANDO 0.6955413766834204 < 0.0003298741729064192
ENVIANDO 0.7682818511243223 < 0.00032995341672470424
ENVIANDO 0.9292252086625137 < 0.0003300329775119959
ENVIANDO 0.6452400145968589 < 0.0003301125382929593
ENVIANDO 0.3067735462815713 < 0.0003301920990675944
ENVIANDO 0.3155944028048596 < 0.00033027165983590123
ENVIANDO 0.11568963708058022 < 0.000330350903622767
ENVIANDO 0.5195375421741508 < 0.00033043014740330445
ENVIANDO 0.9147180853015378 < 0.00033050939117751366
ENVIANDO 0.5303702246983379 < 0.0003305886349455056
ENVIANDO 0.5459766267622979 < 0.0003306678787071693
ENVIANDO 0.6501820881114455 < 0.00033074712246261573
ENVIANDO 0.747930475887211 < 0.0003308263662117339
ENVIANDO 0.8759100405471056 < 0.0003309056099546348
ENVIANDO 0.21593206004127974 < 0.00033098517066609823
ENVIANDO 0.8426122669078109 < 0.0003310644143963426
ENVIANDO 0.5103712539819465 < 0.0003311439750952605
ENVIANDO 0.5917253207474424 < 0.00033122353578785013
ENVIANDO 0.5431819701644591 < 0.00033130309647400047
ENVIANDO 0.42652171164489694 < 0.00033138265715382254
ENVIANDO 0.7653289017354479 < 0.00033146221782742735
ENVIANDO 0.2738884579189582 < 0.0003315417784945929
ENVIANDO 0.8573328696865998 < 0.0003316210221807614
ENVIANDO 0.006781531897152693 < 0.00033170026586060164
ENVIANDO 0.18326806471406365 < 0.00033177950953422464
ENVIANDO 0.1324976751302629 < 0.00033185875320151936
ENVIANDO 0.3324397029850472 < 0.0003319379968624858
ENVIANDO 0.07915417882544773 < 0.000332017240517235
ENVIANDO 0.9533753047179636 < 0.000332096484165767
ENVIANDO 0.4710829969471926 < 0.00033217572780785964
ENVIANDO 0.4191385394741316 < 0.00033225497144373506
ENVIANDO 0.45939629073606447 < 0.0003323342150733932
ENVIANDO 0.39466172264443244 < 0.0003324134586967231
ENVIANDO 0.13268461143505328 < 0.00033249270231372474
ENVIANDO 0.7670866849966549 < 0.0003325719459245091
ENVIANDO 0.6957073620029004 < 0.0003326511895289652
ENVIANDO 0.4880976726815951 < 0.00033273043312720407
ENVIANDO 0.40730829848169914 < 0.0003328099936934503
ENVIANDO 0.08633852129583697 < 0.00033288923727914366
ENVIANDO 0.3021617173314155 < 0.0003329684808583977
ENVIANDO 0.7201626166289405 < 0.0003330477244314345
ENVIANDO 0.9190384290423821 < 0.00033312696799825403
ENVIANDO 0.8850816122978042 < 0.00033320652853296995
ENVIANDO 0.35368351049268054 < 0.0003332860890613576
ENVIANDO 0.7514572703519857 < 0.00033336564958341697
ENVIANDO 0.6013562693964405 < 0.00033344521009914807
ENVIANDO 0.2616428264133659 < 0.00033352445363432626
ENVIANDO 0.4289432423068915 < 0.0003336036971633982
ENVIANDO 0.8782197013045536 < 0.0003336829406860309
ENVIANDO 0.9748693055252506 < 0.0003337621842024463
ENVIANDO 0.6294861698479834 < 0.00033384142771253345
ENVIANDO 0.8812549976551665 < 0.00033392067121640334
ENVIANDO 0.028288159290531967 < 0.000333999914714056
ENVIANDO 0.08347784913115164 < 0.00033407915820526934
ENVIANDO 0.7088156524547533 < 0.00033415871866426805
ENVIANDO 0.9043684339537499 < 0.00033423827911682746
ENVIANDO 0.5342151942645272 < 0.0003343178395630586
ENVIANDO 0.8135733301760677 < 0.0003343974000030725
ENVIANDO 0.5198319990151745 < 0.00033447664346286654
ENVIANDO 0.6012031793320305 < 0.0003345558869163323
ENVIANDO 0.283599773600534 < 0.00033463513036358083
ENVIANDO 0.09473714660512678 < 0.0003347143738045011
ENVIANDO 0.5520977813560031 < 0.0003347939342128736
ENVIANDO 0.9451122753750687 < 0.0003348734946149179
ENVIANDO 0.20021048928247964 < 0.0003349530550106339
ENVIANDO 0.4977234682060103 < 0.0003350326154000216
ENVIANDO 0.7986151130995478 < 0.00033511217578308106
ENVIANDO 0.3826660900067116 < 0.0003351917361597012
ENVIANDO 0.8201302869423852 < 0.0003352712965301041
ENVIANDO 0.24803001409751202 < 0.00033535085689417876
ENVIANDO 0.6278044349698333 < 0.0003354301002783666
ENVIANDO 0.9450994051210881 < 0.0003355093436563372
ENVIANDO 0.19627587659266577 < 0.00033558858702797956
ENVIANDO 0.2805892844225537 < 0.0003356678303932936
ENVIANDO 0.987144891809608 < 0.0003357473907258379
ENVIANDO 0.7593064871625854 < 0.00033582695105194293
ENVIANDO 0.003716378545496113 < 0.0003359061943983832
ENVIANDO 0.9705081260203747 < 0.00033598543773860623
ENVIANDO 0.003306504499928309 < 0.000336064681072501
ENVIANDO 0.010953185334344973 < 0.00033614392440006746
ENVIANDO 0.6414303361118829 < 0.0003362231677214167
ENVIANDO 0.7019409040424431 < 0.00033630241103643765
ENVIANDO 0.8702088339499248 < 0.0003363819713184668
ENVIANDO 0.19323102944286696 < 0.0003364615315941677
ENVIANDO 0.4589577442086592 < 0.0003365410918634293
ENVIANDO 0.22611993454310242 < 0.00033662065212647363
ENVIANDO 0.9749307283374753 < 0.0003367002123830787
ENVIANDO 0.7039533202802877 < 0.0003367797726334665
ENVIANDO 0.46010544542895837 < 0.000336859332877415
ENVIANDO 0.07424745848164949 < 0.00033693889311514624
ENVIANDO 0.972710803055133 < 0.0003370181363734348
ENVIANDO 0.5186589279998335 < 0.0003370973796255061
ENVIANDO 0.9211312039009842 < 0.00033717662287124917
ENVIANDO 0.09132307414495755 < 0.00033725586611066394
